Date,age_mos,Commune,Fokontany,Sex,year
14-Apr-18,6,Moramanga,Ambarilava,M,2018
14-Apr-18,3,Moramanga,Ambarilava,F,2018
14-Apr-18,3,Moramanga,Ambarilava,F,2018
14-Apr-18,3,Moramanga,Ambarilava,M,2018
14-Apr-18,72,Moramanga,Ambarilava,M,2018
14-Apr-18,60,Moramanga,Besimpona,M,2018
14-Apr-18,48,Moramanga,Besimpona,M,2018
14-Apr-18,12,Moramanga,Besimpona,F,2018
14-Apr-18,12,Moramanga,Besimpona,F,2018
14-Apr-18,3,Moramanga,Besimpona,F,2018
14-Apr-18,60,Moramanga,Besimpona,F,2018
14-Apr-18,5,Moramanga,Besimpona,F,2018
14-Apr-18,6,Moramanga,Besimpona,F,2018
14-Apr-18,60,Moramanga,Besimpona,F,2018
14-Apr-18,36,Moramanga,Besimpona,M,2018
14-Apr-18,72,Moramanga,Besimpona,F,2018
14-Apr-18,12,Moramanga,Besimpona,M,2018
14-Apr-18,24,Moramanga,Besimpona,F,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,48,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,24,Moramanga,Besimpona,M,2018
14-Apr-18,12,Moramanga,Besimpona,F,2018
14-Apr-18,12,Moramanga,Ambarilava,F,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
14-Apr-18,4,Moramanga,Besimpona,F,2018
14-Apr-18,24,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,17,Moramanga,Ambarilava,F,2018
14-Apr-18,17,Moramanga,Ambarilava,F,2018
14-Apr-18,17,Moramanga,Ambarilava,M,2018
14-Apr-18,7,Moramanga,Besimpona,M,2018
14-Apr-18,7,Moramanga,Besimpona,M,2018
14-Apr-18,9,Moramanga,Besimpona,M,2018
14-Apr-18,12,Moramanga,Besimpona,M,2018
14-Apr-18,36,Moramanga,Besimpona,M,2018
14-Apr-18,12,Moramanga,Besimpona,F,2018
14-Apr-18,12,Moramanga,Besimpona,F,2018
14-Apr-18,48,Moramanga,Besimpona,F,2018
14-Apr-18,12,Moramanga,Besimpona,F,2018
14-Apr-18,24,Moramanga,Besimpona,F,2018
14-Apr-18,8,Moramanga,Besimpona,M,2018
14-Apr-18,36,Ambohibary,Analalava,M,2018
14-Apr-18,60,Ambohibary,Analalava,M,2018
14-Apr-18,12,Moramanga,Besimpona,M,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,3,Moramanga,Ambarilava,M,2018
14-Apr-18,7,Moramanga,Ambarilava,F,2018
14-Apr-18,12,Moramanga,Camps des Maries,F,2018
14-Apr-18,36,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,7,Ambohibary,Analalava,F,2018
12-Apr-18,96,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,8,Moramanga,Ambohimadera,M,2018
12-Apr-18,9,Moramanga,Ambohimadera,F,2018
12-Apr-18,8,Moramanga,Ambohimadera,F,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,48,Moramanga,Ambohimadera,F,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,M,2018
12-Apr-18,84,Moramanga,Ambohimadera,F,2018
12-Apr-18,72,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,6,Moramanga,Ambohimadera,F,2018
12-Apr-18,48,Moramanga,Ambohimadera,F,2018
12-Apr-18,96,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,24,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,7,Moramanga,Ambohimadera,F,2018
12-Apr-18,4,Moramanga,Ambohimadera,M,2018
12-Apr-18,60,Moramanga,Ambohimadera,F,2018
12-Apr-18,17,Moramanga,Ambohimadera,F,2018
12-Apr-18,48,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,60,Moramanga,Ambohimadera,M,2018
12-Apr-18,11,Moramanga,Ambohimadera,M,2018
12-Apr-18,17,Moramanga,Ambohimadera,F,2018
12-Apr-18,9,Moramanga,Ambohimadera,F,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,108,Moramanga,Ambohimadera,F,2018
12-Apr-18,8,Moramanga,Ambohimadera,F,2018
12-Apr-18,1,Moramanga,Ambohimadera,M,2018
12-Apr-18,1,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,F,2018
12-Apr-18,17,Moramanga,Ambohimadera,M,2018
12-Apr-18,60,Moramanga,Ambohimadera,M,2018
12-Apr-18,10,Moramanga,Ambohimadera,M,2018
12-Apr-18,24,Moramanga,Ambohimadera,F,2018
12-Apr-18,5,Moramanga,Ambohimadera,F,2018
12-Apr-18,36,Moramanga,Ambohimadera,F,2018
12-Apr-18,60,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,M,2018
12-Apr-18,24,Moramanga,Ambohimadera,F,2018
12-Apr-18,3,Moramanga,Ambohimadera,F,2018
12-Apr-18,5,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,8,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,F,2018
12-Apr-18,4,Moramanga,Ambohimadera,M,2018
12-Apr-18,29,Moramanga,Ambohimadera,M,2018
12-Apr-18,144,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,5,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,F,2018
12-Apr-18,3,Moramanga,Ambohimadera,M,2018
12-Apr-18,156,Moramanga,Ambohimadera,M,2018
12-Apr-18,8,Moramanga,Ambohimadera,F,2018
12-Apr-18,36,Moramanga,Ambohimadera,F,2018
12-Apr-18,48,Moramanga,Ambohimadera,M,2018
12-Apr-18,60,Moramanga,Ambohimadera,F,2018
12-Apr-18,36,Moramanga,Ambohimadera,F,2018
12-Apr-18,2,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,F,2018
12-Apr-18,4,Moramanga,Ambohimadera,M,2018
12-Apr-18,17,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,60,Moramanga,Ambohimadera,M,2018
12-Apr-18,144,Moramanga,Ambohimadera,M,2018
12-Apr-18,17,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,72,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
12-Apr-18,2,Moramanga,Ambohimadera,F,2018
12-Apr-18,5,Moramanga,Ambohimadera,M,2018
12-Apr-18,7,Moramanga,Ambohimadera,F,2018
12-Apr-18,7,Moramanga,Ambohimadera,F,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,24,Moramanga,Ambohimadera,M,2018
12-Apr-18,9,Moramanga,Ambohimadera,F,2018
12-Apr-18,108,Moramanga,Ambohimadera,M,2018
12-Apr-18,48,Moramanga,Ambohimadera,F,2018
12-Apr-18,60,Moramanga,Ambohimadera,M,2018
12-Apr-18,6,Moramanga,Ambohimadera,M,2018
12-Apr-18,60,Moramanga,Ambohimadera,M,2018
12-Apr-18,5,Moramanga,Ambohimadera,F,2018
12-Apr-18,4,Moramanga,Ambohimadera,M,2018
12-Apr-18,3,Moramanga,Ambohimadera,F,2018
12-Apr-18,8,Moramanga,Ambohimadera,M,2018
12-Apr-18,144,Moramanga,Ambohimadera,F,2018
12-Apr-18,120,Moramanga,Ambohimadera,F,2018
12-Apr-18,7,Moramanga,Ambohimadera,F,2018
12-Apr-18,36,Moramanga,Ambohimadera,M,2018
12-Apr-18,12,Moramanga,Ambohimadera,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,1,Moramanga,Ambodiakondro,F,2018
13-Apr-18,1,Moramanga,Ambodiakondro,F,2018
13-Apr-18,1,Moramanga,Ambodiakondro,NA,2018
13-Apr-18,1,Moramanga,Ambodiakondro,NA,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,3,Moramanga,Ambodiakondro,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,5,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,72,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,72,Moramanga,Ambodiakondro,M,2018
13-Apr-18,3,Moramanga,Ambodiakondro,M,2018
13-Apr-18,84,Moramanga,Ambodiakondro,F,2018
13-Apr-18,7,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,60,Moramanga,Ambodiakondro,M,2018
13-Apr-18,84,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,3,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,5,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,3,Moramanga,Ambodiakondro,F,2018
13-Apr-18,3,Moramanga,Ambodiakondro,F,2018
13-Apr-18,6,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,8,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,96,Moramanga,Ambodiakondro,M,2018
13-Apr-18,72,Moramanga,Ambodiakondro,M,2018
13-Apr-18,84,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,M,2018
13-Apr-18,6,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,3,Moramanga,Ambodiakondro,F,2018
13-Apr-18,NA,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,6,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,3,Moramanga,Ambodiakondro,M,2018
13-Apr-18,72,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,72,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,6,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,9,Moramanga,Ambodiakondro,M,2018
13-Apr-18,6,Moramanga,Ambodiakondro,F,2018
13-Apr-18,7,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,M,2018
13-Apr-18,3,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,F,2018
13-Apr-18,60,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,24,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,8,Moramanga,Ambodiakondro,M,2018
13-Apr-18,84,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,6,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,M,2018
13-Apr-18,108,Moramanga,Ambodiakondro,M,2018
13-Apr-18,7,Moramanga,Ambodiakondro,M,2018
13-Apr-18,60,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,9,Moramanga,Ambodiakondro,M,2018
13-Apr-18,9,Moramanga,Ambodiakondro,M,2018
13-Apr-18,9,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,120,Moramanga,Ambodiakondro,F,2018
13-Apr-18,84,Moramanga,Ambodiakondro,F,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,5,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,2,Moramanga,Ambodiakondro,M,2018
13-Apr-18,12,Moramanga,Ambodiakondro,F,2018
13-Apr-18,6,Moramanga,Ambodiakondro,F,2018
13-Apr-18,6,Moramanga,Ambodiakondro,F,2018
13-Apr-18,4,Moramanga,Ambodiakondro,F,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,12,Moramanga,Ambodiakondro,M,2018
13-Apr-18,36,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,3,Moramanga,Ambodiakondro,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,M,2018
13-Apr-18,6,Moramanga,Maroventy,M,2018
13-Apr-18,12,Moramanga,Tsarafasina,F,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,9,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Maroventy,M,2018
13-Apr-18,108,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,14,Moramanga,Ambohimadera,F,2018
13-Apr-18,18,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Maroventy,F,2018
13-Apr-18,4,Moramanga,Maroventy,F,2018
13-Apr-18,4,Moramanga,Maroventy,F,2018
13-Apr-18,36,Moramanga,Ankazobe,M,2018
13-Apr-18,4,Moramanga,Ankazobe,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,5,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,15,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,8,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,3,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,10,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Mangarivotra,M,2018
13-Apr-18,8,Moramanga,Mangarivotra,M,2018
13-Apr-18,3,Moramanga,Maroventy,M,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,96,Moramanga,Antanifasika,M,2018
13-Apr-18,3,Moramanga,Ankazobe,M,2018
13-Apr-18,9,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Ambohimandroso,F,2018
13-Apr-18,36,Moramanga,Mangarivotra,M,2018
13-Apr-18,5,Moramanga,Maroventy,M,2018
13-Apr-18,12,Moramanga,Maroventy,F,2018
13-Apr-18,21,Moramanga,Mangarivotra,M,2018
13-Apr-18,48,Moramanga,Ambodiakondro,F,2018
13-Apr-18,48,Moramanga,Tsaralalana,M,2018
13-Apr-18,144,Moramanga,Tsaralalana,M,2018
13-Apr-18,72,Moramanga,Ambohimadera,F,2018
13-Apr-18,36,Moramanga,Maroventy,M,2018
13-Apr-18,24,Moramanga,Maroventy,M,2018
13-Apr-18,17,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,6,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,17,Moramanga,Maroventy,F,2018
13-Apr-18,24,Moramanga,Moramanga Ambony,F,2018
13-Apr-18,10,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,13,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,36,Moramanga,Mangarivotra,M,2018
13-Apr-18,12,Moramanga,Mangarivotra,F,2018
13-Apr-18,12,Moramanga,Mangarivotra,F,2018
13-Apr-18,12,Moramanga,Mangarivotra,M,2018
13-Apr-18,24,Moramanga,Mangarivotra,M,2018
13-Apr-18,48,Moramanga,Mangarivotra,F,2018
13-Apr-18,14,Moramanga,Mangarivotra,M,2018
13-Apr-18,48,Moramanga,Mangarivotra,M,2018
13-Apr-18,29,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,84,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,72,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,48,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,120,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,4,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,7,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,2,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,2,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,5,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,6,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,12,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,60,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,9,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,2,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,2,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,2,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,10,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,12,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,8,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,120,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,17,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,60,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,4,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,36,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,3,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,36,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,3,Moramanga,Antamanandroso Est,F,2018
13-Apr-18,4,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,96,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,M,2018
13-Apr-18,24,Moramanga,Antamanandroso Est,M,2018
13-Apr-18,29,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,29,Moramanga,Antanamandroso Ouest,F,2018
13-Apr-18,48,Moramanga,Antanamandroso Ouest,M,2018
