Date,Fokontany,Location,AdultDogs,Puppies,Cats,Kittens,Roaming,WillingnessPay,Point,Commune
20-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,2000,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,2000,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,0,0,1,0,Mireny,2000,Andasifaha III,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,1,0,Mifatotra,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,0,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,1,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,4,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,8,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,1,1,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,0,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,3,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,1,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,0,0,Mifatotra,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,0,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,3,0,0,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Fefy,2000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Fefy,2000,Andasibe,Andasibe
24-Apr-18,Maromahatsinjo,Menalamba,3,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Maromahatsinjo,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,2,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,3,0,1,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,0,0,1,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Berano,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Maromahatsinjo,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Menalamba,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Morarano,Menalamba,1,0,0,0,Mifatotra,2000,Menalamba,Andasibe
24-Apr-18,Mangarivotra,Antanamandroso,2,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Mangarivotra,Antanamandroso,1,0,1,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Sahamaloto,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Morarano,Menalamba,2,0,0,0,Mireny,2000,Menalamba,Andasibe
24-Apr-18,Menalamba,Menalamba,1,0,0,0,Mireny,2000,Menalamba,Andasibe
17-Apr-18,Tsaralalana,Tsaralalana,3,0,1,0,Mireny/Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,1,0,1,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,1,0,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,1,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,1,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,2,0,Mireny,2000,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,2,0,3,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,,0,0,2,Mireny,2000,Tsaralalana,Moramanga
17-Apr-18,Tanambao,Antanambao,2,0,0,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,1,0,0,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Moramanga Ambony,Moramanga Ambony,0,0,1,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,1,0,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,1,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,1,0,Fefy,2000,Tsaralalana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,Mireny,2000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,2,0,0,0,Fefy,2000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,Fefy,2000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,0,1,,2000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,1,0,0,,2000,Tsarahonenana,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,2,0,1,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,0,4,0,0,Mireny,2000,Moramanga Ambony,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,2,0,0,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,0,1,0,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,0,0,1,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,2,0,1,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,0,0,1,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,0,0,0,3,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,0,1,0,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,1,0,0,0,Fefy,2000,Moramanga Ambony,Moramanga
16-Apr-18,Antanamandroso,Antanamandroso,1,0,0,0,Fefy,2000,Moramanga Ambony,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,2,0,2,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodihasina,Ambodiakondro,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,2,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,0,0,1,1,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,2,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Maromahatsinjo,Menalamba,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,3,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,0,1,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,0,0,1,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,2,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,2,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,2,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,2,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,2,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,0,2,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ankazobe,Antanamandroso,2,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,2,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,0,0,1,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanifasika,Ambodiakondro,1,0,1,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,2,0,0,1,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,0,0,1,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,0,0,1,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,2,0,1,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,4,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Antanamandroso Est,Antanamandroso,2,2,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodihasina,Ambodiakondro,2,0,1,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,2,0,0,0,Fefy,2000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Mireny,2000,Ambodiakondro,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,1,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,0,0,1,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,0,0,1,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Mireny,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Mireny,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,2,1,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,0,0,1,0,Mifatotra,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,3,0,0,0,Mireny,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,2,0,6,6,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,AMirenypahitra,Campes des Maries,1,0,0,0,Mireny,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,2,0,0,0,Mifatotra,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Mifatotra,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,1,0,1,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,0,0,1,0,,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,,2000,Camps des Maries,Moramanga
15-Apr-18,Ambarilava,Ambarilava,1,0,1,0,,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,,2000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Mifatotra,2000,Camps des Maries,Moramanga
15-Apr-18,Ambarilava,Ambarilava,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,0,1,,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,,2000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Fefy,2000,Camps des Maries,Moramanga
15-Apr-18,Sahavazo,Ambatolampy,1,0,0,0,Fefy,2000,Camps des Maries,Moramanga
18-Apr-18,Tanambao,Antanambao,5,0,2,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,0,0,1,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,0,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,1,0,0,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,1,0,0,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,0,1,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,2,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanimarina,Antanambao,1,0,3,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,0,0,1,1,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tsarafasina,Tsarafasina,1,0,2,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,1,0,0,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,1,0,0,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,2,0,1,2,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,1,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,2,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,1,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Ambatolampy,Ambatolampy,1,0,0,1,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,Mifatotra,2000,Tanambao,Moramanga
18-Apr-18,Betambako,Antanambao,1,0,1,0,Mireny,2000,Tanambao,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,1,0,0,Fefy,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,0,1,Fefy,2000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,0,1,An-trano/ Fefy,2000,Tanambao,Moramanga
16-Apr-18,Antanamandroso Est,Antanamandroso,0,0,1,0,Fefy,2000,Moramanga ville,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,1,0,0,0,Mifatotra,2000,Moramanga ville,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,0,0,6,0,Mifatotra,2000,Moramanga ville,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,1,4,0,0,Fefy,2000,Moramanga ville,Moramanga
16-Apr-18,Maroventy,Antanamandroso,1,0,1,0,Fefy,2000,Moramanga ville,Moramanga
16-Apr-18,Mangarivotra,Antanamandroso,1,3,0,0,Mireny,2000,Moramanga ville,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,1,0,0,0,Fefy,2000,Moramanga ville,Moramanga
16-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Fefy,2000,Moramanga ville,Moramanga
16-Apr-18,Moramanga,Moramanga ville,0,0,1,0,Mifatotra,2000,Moramanga ville,Moramanga
16-Apr-18,Ankazobe,Antanamandroso,1,0,0,0,Fefy,2000,Moramanga ville,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,1,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Mireny,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,1,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,Fefy,2000,Tsarafasina,Moramanga
14-Apr-18,Ambarilava,Ambarilava,1,0,0,0,Mireny,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,2,1,An-trano,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,1,0,,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,2,0,,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,3,2,An-trano,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,1,0,,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,1,1,,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,1,0,0,0,Mireny,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,1,0,An-trano,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,5,0,2,4,Fefy,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,3,0,2,1,Fefy,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,2,0,0,0,Fefy,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,1,0,An-trano,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,1,0,2,0,Mireny,2000,Ambarilava,Moramanga
14-Apr-18,Besimpona,Ambarilava,2,0,0,0,Mireny,2000,Ambarilava,Moramanga
14-Apr-18,Besimpona,Ambarilava,0,0,2,0,An-trano,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,1,0,0,0,Mireny,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,1,0,Fefy,2000,Ambarilava,Moramanga
14-Apr-18,Ambarilava,Ambarilava,2,0,2,0,Fefy,2000,Ambarilava,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,0,1,0,An-trano,2000,Ambohitranjavidy,Moramanga
13-Apr-18,Ambohimandroso,Ambohimandroso,0,0,5,0,An-trano,2000,Antanamandroso Est,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,0,0,1,0,An-trano,2000,Antanamandroso Est,Moramanga
13-Apr-18,Antanamandroso Est,Antanamandroso,0,0,1,0,Mireny,2000,Antanamandroso Est,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Fefy,1500,Ambodiakondro,Moramanga
15-Apr-18,Ambarilava,Ambarilava,0,1,0,0,Fefy,1500,Camps des Maries,Moramanga
